ap_index_nT,f10.7_index,Timestamp
12.737875,196.55042,2000-08-05 18:10:10
12.421713,195.89148,2000-08-05 18:11:10
12.318882,196.858,2000-08-05 18:11:10
12.634132,196.38107,2000-08-05 18:11:10
12.548437,196.70856,2000-08-05 18:20:10
12.561628,196.58005,2000-08-05 18:20:10
12.639948,196.52342,2000-08-05 18:20:10
12.877447,196.46613,2000-08-05 18:20:10
12.967183,196.31064,2000-08-05 18:20:10
13.097926,196.70267,2000-08-05 18:21:10
13.016977,196.49167,2000-08-05 18:21:10
12.853267,196.47855,2000-08-05 18:21:10
13.2856865,196.50938,2000-08-05 18:30:10
12.951279,196.8244,2000-08-05 18:30:10
13.33952,197.2323,2000-08-05 18:30:10
13.245125,196.61227,2000-08-05 18:30:10
13.475903,196.79665,2000-08-05 18:30:10
13.614641,196.50507,2000-08-05 18:31:10
13.249958,197.08011,2000-08-05 18:31:10
13.340997,197.24976,2000-08-05 18:31:10
13.537049,196.77621,2000-08-05 18:40:10
13.473872,196.915,2000-08-05 18:40:10
13.393529,196.89636,2000-08-05 18:40:10
13.534519,196.54054,2000-08-05 18:40:10
13.5101795,196.97775,2000-08-05 18:40:10
13.531628,196.52165,2000-08-05 18:41:10
13.770525,197.11035,2000-08-05 18:41:10
13.501299,196.6205,2000-08-05 18:41:10
13.489849,196.61053,2000-08-05 18:50:10
13.86237,196.38544,2000-08-05 18:50:10
13.705377,196.42815,2000-08-05 18:50:10
13.813644,196.86362,2000-08-05 18:50:10
13.793107,196.63623,2000-08-05 18:50:10
14.094203,196.73184,2000-08-05 18:51:10
14.0175705,196.43698,2000-08-05 18:51:10
13.805273,196.81818,2000-08-05 18:51:10
13.78269,196.4703,2000-08-05 19:00:10
13.604129,196.36954,2000-08-05 19:00:10
13.759209,196.77927,2000-08-05 19:00:10
14.064247,197.02158,2000-08-05 19:00:10
13.908249,196.58759,2000-08-05 19:00:10
13.904291,196.81473,2000-08-05 19:01:10
14.052629,196.6571,2000-08-05 19:01:10
14.194433,196.67468,2000-08-05 19:01:10
13.912817,196.49396,2000-08-05 19:10:10
14.061018,196.86826,2000-08-05 19:10:10
14.217411,196.48135,2000-08-05 19:10:10
13.943113,196.16895,2000-08-05 19:10:10
13.9116535,196.70557,2000-08-05 19:10:10
14.39114,196.53116,2000-08-05 19:11:10
14.008036,196.93991,2000-08-05 19:11:10
13.969489,197.00787,2000-08-05 19:11:10
14.18701,196.85785,2000-08-05 19:20:10
13.936598,197.01398,2000-08-05 19:20:10
13.913879,196.92157,2000-08-05 19:20:10
14.0112505,196.36429,2000-08-05 19:20:10
13.777995,196.66449,2000-08-05 19:20:10
14.014597,196.6546,2000-08-05 19:21:10
13.6337805,196.11906,2000-08-05 19:21:10
13.862426,196.51381,2000-08-05 19:21:10
13.866861,196.84627,2000-08-05 19:30:10
13.693373,195.97926,2000-08-05 19:30:10
14.005383,196.69708,2000-08-05 19:30:10
13.784169,196.71744,2000-08-05 19:30:10
13.68891,196.71127,2000-08-05 19:30:10
13.613034,196.34692,2000-08-05 19:31:10
13.677595,197.12335,2000-08-05 19:31:10
13.860328,197.06972,2000-08-05 19:31:10
13.5603895,196.68578,2000-08-05 19:40:10
13.922536,196.50873,2000-08-05 19:40:10
13.517811,196.96036,2000-08-05 19:40:10
13.569853,196.4712,2000-08-05 19:40:10
13.700754,196.36784,2000-08-05 19:40:10
13.536925,196.52727,2000-08-05 19:41:10
13.648975,196.73259,2000-08-05 19:41:10
13.7540865,196.81824,2000-08-05 19:41:10
13.5463915,196.27443,2000-08-05 19:50:10
13.709208,197.14737,2000-08-05 19:50:10
13.564796,196.7559,2000-08-05 19:50:10
13.683482,196.66605,2000-08-05 19:50:10
13.660095,196.33292,2000-08-05 19:50:10
13.722414,196.72517,2000-08-05 19:51:10
13.860973,196.68182,2000-08-05 19:51:10
13.385505,196.52745,2000-08-05 19:51:10
13.594385,197.11487,2000-08-05 20:00:10
13.476351,196.44272,2000-08-05 20:00:10
13.640495,197.34,2000-08-05 20:00:10
13.5045185,196.83188,2000-08-05 20:00:10
13.528707,197.48154,2000-08-05 20:00:10
13.444031,196.55305,2000-08-05 20:01:10
13.566883,197.1391,2000-08-05 20:01:10
13.384689,196.35498,2000-08-05 20:01:10
13.580961,196.83984,2000-08-05 20:10:10
13.809167,197.08583,2000-08-05 20:10:10
13.414016,196.58139,2000-08-05 20:10:10
13.395622,196.78918,2000-08-05 20:10:10
13.549726,196.60703,2000-08-05 20:10:10
13.580315,196.71082,2000-08-05 20:11:10
13.52293,196.54556,2000-08-05 20:11:10
13.545027,196.98007,2000-08-05 20:11:10
13.462697,196.76212,2000-08-05 20:20:10
13.178878,196.75157,2000-08-05 20:20:10
13.202396,196.50558,2000-08-05 20:20:10
13.239672,196.92758,2000-08-05 20:20:10
13.468504,196.28406,2000-08-05 20:20:10
13.240977,196.15848,2000-08-05 20:21:10
13.259195,196.35968,2000-08-05 20:21:10
13.400492,196.86049,2000-08-05 20:21:10
13.309295,196.73491,2000-08-05 20:30:10
13.383844,196.84221,2000-08-05 20:30:10
13.4195175,196.9435,2000-08-05 20:30:10
13.3726635,196.6208,2000-08-05 20:30:10
13.321853,197.0593,2000-08-05 20:30:10
13.314233,196.7171,2000-08-05 20:31:10
13.276189,196.51303,2000-08-05 20:31:10
13.163819,197.20511,2000-08-05 20:31:10
13.487783,196.80728,2000-08-05 20:40:10
13.477955,196.76193,2000-08-05 20:40:10
13.600091,196.53291,2000-08-05 20:40:10
13.475277,196.98956,2000-08-05 20:40:10
13.377014,197.15334,2000-08-05 20:40:10
13.150854,196.8953,2000-08-05 20:41:10
13.294344,197.16948,2000-08-05 20:41:10
13.248257,196.62433,2000-08-05 20:41:10
13.0764675,196.27496,2000-08-05 20:50:10
13.367117,196.98015,2000-08-05 20:50:10
13.323512,196.6077,2000-08-05 20:50:10
13.6320715,197.11304,2000-08-05 20:50:10
13.581736,196.85333,2000-08-05 20:50:10
13.5513525,196.8269,2000-08-05 20:51:10
13.525543,196.66734,2000-08-05 20:51:10
13.707575,196.48965,2000-08-05 20:51:10
13.675034,196.62418,2000-08-05 21:00:10
13.519151,196.03864,2000-08-05 21:00:10
13.344522,196.64622,2000-08-05 21:00:10
13.326986,196.68442,2000-08-05 21:00:10
13.485443,196.84097,2000-08-05 21:00:10
13.313075,196.55185,2000-08-05 21:01:10
13.607229,196.53494,2000-08-05 21:01:10
13.3517275,196.81561,2000-08-05 21:01:10
13.475628,196.40118,2000-08-05 21:10:10
13.395666,197.22134,2000-08-05 21:10:10
13.34776,196.44217,2000-08-05 21:10:10
13.503466,196.32397,2000-08-05 21:10:10
13.710834,196.73181,2000-08-05 21:10:10
13.484076,196.85074,2000-08-05 21:11:10
13.338515,197.21336,2000-08-05 21:11:10
13.626381,196.70102,2000-08-05 21:11:10
13.526814,197.01503,2000-08-05 21:20:10
13.650304,196.85707,2000-08-05 21:20:10
13.506131,196.8244,2000-08-05 21:20:10
13.725277,196.89975,2000-08-05 21:20:10
13.510536,196.60547,2000-08-05 21:20:10
13.755216,197.1384,2000-08-05 21:21:10
13.663332,196.53256,2000-08-05 21:21:10
13.711357,196.6037,2000-08-05 21:21:10
13.541178,196.92221,2000-08-05 21:30:10
13.572678,197.38864,2000-08-05 21:30:10
13.372099,196.5275,2000-08-05 21:30:10
13.117558,197.06021,2000-08-05 21:30:10
13.30228,196.90573,2000-08-05 21:30:10
13.366325,197.07303,2000-08-05 21:31:10
13.021952,196.36716,2000-08-05 21:31:10
13.151528,196.49327,2000-08-05 21:31:10
13.403191,197.03452,2000-08-05 21:40:10
12.953974,196.64679,2000-08-05 21:40:10
12.899709,196.72461,2000-08-05 21:40:10
13.470737,195.85141,2000-08-05 21:40:10
13.098473,197.17572,2000-08-05 21:40:10
13.069754,196.47473,2000-08-05 21:41:10
13.464426,197.11874,2000-08-05 21:41:10
13.489584,197.00533,2000-08-05 21:41:10
13.570745,197.15707,2000-08-05 21:50:10
13.660484,197.01926,2000-08-05 21:50:10
13.691484,195.98438,2000-08-05 21:50:10
13.457497,196.90381,2000-08-05 21:50:10
13.696083,197.0425,2000-08-05 21:50:10
13.710932,196.6387,2000-08-05 21:51:10
13.453742,197.36966,2000-08-05 21:51:10
13.146953,196.17871,2000-08-05 21:51:10
13.62734,196.59024,2000-08-05 22:00:10
13.507997,197.21423,2000-08-05 22:00:10
13.240299,196.2084,2000-08-05 22:00:10
13.264249,196.55603,2000-08-05 22:00:10
13.408782,197.06145,2000-08-05 22:00:10
13.2849655,196.83511,2000-08-05 22:01:10
13.633296,196.7431,2000-08-05 22:01:10
13.548462,196.20314,2000-08-05 22:01:10
13.281958,196.61543,2000-08-05 22:10:10
13.304992,196.68207,2000-08-05 22:10:10
13.067402,196.57224,2000-08-05 22:10:10
13.541531,196.36398,2000-08-05 22:10:10
13.40053,196.49942,2000-08-05 22:10:10
13.544146,196.71326,2000-08-05 22:11:10
13.6121025,196.6163,2000-08-05 22:11:10
13.518475,196.27585,2000-08-05 22:11:10
13.522704,196.6913,2000-08-05 22:20:10
13.531125,196.71426,2000-08-05 22:20:10
13.477769,197.11584,2000-08-05 22:20:10
13.5988035,196.69449,2000-08-05 22:20:10
13.550362,196.2626,2000-08-05 22:20:10
13.3928795,197.03401,2000-08-05 22:21:10
13.369484,197.4344,2000-08-05 22:21:10
13.238633,196.88635,2000-08-05 22:21:10
13.391258,197.09358,2000-08-05 22:30:10
13.365961,196.81427,2000-08-05 22:30:10
13.396793,196.67558,2000-08-05 22:30:10
13.330856,196.039,2000-08-05 22:30:10
13.362746,196.19592,2000-08-05 22:30:10
13.354121,196.52614,2000-08-05 22:31:10
13.561104,196.98898,2000-08-05 22:31:10
13.598768,196.75275,2000-08-05 22:31:10
13.839075,196.7446,2000-08-05 22:40:10
13.643138,196.80974,2000-08-05 22:40:10
13.665903,196.73776,2000-08-05 22:40:10
13.54425,197.13649,2000-08-05 22:40:10
13.523281,196.4856,2000-08-05 22:40:10
13.449979,196.39233,2000-08-05 22:41:10
13.560988,196.74422,2000-08-05 22:41:10
13.787107,196.64014,2000-08-05 22:41:10
13.5594015,196.40344,2000-08-05 22:50:10
13.408599,196.90363,2000-08-05 22:50:10
13.619671,196.96426,2000-08-05 22:50:10
13.664609,196.49911,2000-08-05 22:50:10
13.602953,196.85869,2000-08-05 22:50:10
13.790955,197.17899,2000-08-05 22:51:10
13.77808,196.42091,2000-08-05 22:51:10
13.842122,197.05191,2000-08-05 22:51:10
13.513733,196.79245,2000-08-05 23:00:10
13.309167,196.81335,2000-08-05 23:00:10
13.306465,196.43701,2000-08-05 23:00:10
13.260939,196.90936,2000-08-05 23:00:10
13.311945,196.63751,2000-08-05 23:00:10
13.357828,196.76207,2000-08-05 23:01:10
13.506084,196.52954,2000-08-05 23:01:10
13.277292,196.71387,2000-08-05 23:01:10
13.221849,196.62323,2000-08-05 23:10:10
13.449432,197.13908,2000-08-05 23:10:10
13.414386,196.3052,2000-08-05 23:10:10
13.20137,196.61102,2000-08-05 23:10:10
13.366808,196.20737,2000-08-05 23:10:10
13.509895,196.49042,2000-08-05 23:11:10
13.105469,196.58878,2000-08-05 23:11:10
13.114894,196.4639,2000-08-05 23:11:10
13.0936365,196.19843,2000-08-05 23:20:10
13.244123,196.35861,2000-08-05 23:20:10
13.365488,196.9221,2000-08-05 23:20:10
13.457283,196.43192,2000-08-05 23:20:10
13.372271,196.31013,2000-08-05 23:20:10
13.448566,196.81027,2000-08-05 23:21:10
13.345617,196.80371,2000-08-05 23:21:10
13.601853,197.05348,2000-08-05 23:21:10
13.319366,196.98218,2000-08-05 23:30:10
13.614119,196.7691,2000-08-05 23:30:10
13.604841,196.46994,2000-08-05 23:30:10
13.3301735,196.56036,2000-08-05 23:30:10
13.453423,196.72571,2000-08-05 23:30:10
13.264818,196.5201,2000-08-05 23:31:10
13.387272,196.87256,2000-08-05 23:31:10
13.49334,196.98663,2000-08-05 23:31:10
13.68194,196.59656,2000-08-05 23:40:10
13.500357,196.42784,2000-08-05 23:40:10
13.888389,196.25076,2000-08-05 23:40:10
13.74707,196.38718,2000-08-05 23:40:10
13.564962,196.496,2000-08-05 23:40:10
13.871651,196.66197,2000-08-05 23:41:10
13.909338,196.98792,2000-08-05 23:41:10
14.0224,196.86185,2000-08-05 23:41:10
14.0892315,196.80327,2000-08-05 23:50:10
13.888515,196.40826,2000-08-05 23:50:10
13.6788025,196.586,2000-08-05 23:50:10
13.855085,197.27213,2000-08-05 23:50:10
14.065502,196.67062,2000-08-05 23:50:10
14.3675375,196.67325,2000-08-05 23:51:10
14.54591,196.54027,2000-08-05 23:51:10
14.417942,196.3131,2000-08-05 23:51:10
14.706215,196.1162,2000-08-06 00:00:10
14.489157,196.34912,2000-08-06 00:00:10
14.61799,196.19351,2000-08-06 00:00:10
14.584956,197.02148,2000-08-06 00:00:10
14.781206,196.5982,2000-08-06 00:00:10
14.936541,196.4447,2000-08-06 00:01:10
15.129261,196.83975,2000-08-06 00:01:10
15.095299,196.69058,2000-08-06 00:01:10
15.18936,195.80319,2000-08-06 00:10:10
15.345627,196.69153,2000-08-06 00:10:10
15.188751,196.9729,2000-08-06 00:10:10
15.567289,196.52135,2000-08-06 00:10:10
15.432858,196.88168,2000-08-06 00:10:10
15.391364,197.03287,2000-08-06 00:11:10
15.345167,197.08069,2000-08-06 00:11:10
15.414582,196.74924,2000-08-06 00:11:10
15.104914,196.78885,2000-08-06 00:20:10
15.672651,196.76643,2000-08-06 00:20:10
15.227666,196.13406,2000-08-06 00:20:10
15.467991,196.53943,2000-08-06 00:20:10
15.407751,197.32355,2000-08-06 00:20:10
15.514232,196.47371,2000-08-06 00:21:10
15.660223,196.49496,2000-08-06 00:21:10
15.68325,197.05948,2000-08-06 00:21:10
15.738443,196.505,2000-08-06 00:30:10
15.684923,196.82285,2000-08-06 00:30:10
15.814075,196.56604,2000-08-06 00:30:10
15.956251,197.45007,2000-08-06 00:30:10
15.918315,196.46979,2000-08-06 00:30:10
15.884346,196.5581,2000-08-06 00:31:10
15.900639,196.41484,2000-08-06 00:31:10
15.95375,196.51598,2000-08-06 00:31:10
16.043896,196.86063,2000-08-06 00:40:10
16.053812,196.77019,2000-08-06 00:40:10
16.0765,196.30142,2000-08-06 00:40:10
16.27895,196.48192,2000-08-06 00:40:10
16.359016,196.60785,2000-08-06 00:40:10
16.490494,196.44044,2000-08-06 00:41:10
16.749075,197.25873,2000-08-06 00:41:10
16.684368,196.36269,2000-08-06 00:41:10
16.579695,196.99979,2000-08-06 00:50:10
16.795666,196.77039,2000-08-06 00:50:10
16.752243,196.7273,2000-08-06 00:50:10
16.57951,196.24072,2000-08-06 00:50:10
16.875969,196.55139,2000-08-06 00:50:10
16.99675,196.89157,2000-08-06 00:51:10
17.454521,196.41277,2000-08-06 00:51:10
17.279362,196.37299,2000-08-06 00:51:10
17.615543,196.40689,2000-08-06 01:00:10
17.501057,196.83116,2000-08-06 01:00:10
17.253061,196.69081,2000-08-06 01:00:10
17.122105,196.57016,2000-08-06 01:00:10
17.046148,196.60901,2000-08-06 01:00:10
17.265722,196.48093,2000-08-06 01:01:10
17.12665,196.25546,2000-08-06 01:01:10
17.290411,196.74481,2000-08-06 01:01:10
17.509445,196.33636,2000-08-06 01:10:10
17.250328,196.5378,2000-08-06 01:10:10
17.43414,196.94272,2000-08-06 01:10:10
17.182234,196.65373,2000-08-06 01:10:10
17.20008,196.27289,2000-08-06 01:10:10
17.433418,196.53806,2000-08-06 01:11:10
17.644215,195.8241,2000-08-06 01:11:10
17.476799,196.82018,2000-08-06 01:11:10
17.36088,196.67471,2000-08-06 01:20:10
17.399332,196.3665,2000-08-06 01:20:10
17.427443,196.58516,2000-08-06 01:20:10
17.07257,197.21078,2000-08-06 01:20:10
17.4151,196.95557,2000-08-06 01:20:10
17.3429,196.68158,2000-08-06 01:21:10
17.325714,196.61267,2000-08-06 01:21:10
17.183567,196.6597,2000-08-06 01:21:10
17.510662,196.66885,2000-08-06 01:30:10
17.383343,196.25763,2000-08-06 01:30:10
16.872925,196.37814,2000-08-06 01:30:10
17.090319,196.37836,2000-08-06 01:30:10
17.132362,196.71245,2000-08-06 01:30:10
16.90952,196.48285,2000-08-06 01:31:10
17.257404,196.53882,2000-08-06 01:31:10
17.263855,196.94019,2000-08-06 01:31:10
17.451172,196.48535,2000-08-06 01:40:10
17.249626,196.24557,2000-08-06 01:40:10
17.057415,196.5499,2000-08-06 01:40:10
16.752317,196.81204,2000-08-06 01:40:10
17.1223,197.03644,2000-08-06 01:40:10
16.763672,196.00107,2000-08-06 01:41:10
17.257805,196.7803,2000-08-06 01:41:10
17.041822,197.02179,2000-08-06 01:41:10
17.032303,197.05069,2000-08-06 01:50:10
17.18869,196.59174,2000-08-06 01:50:10
16.829952,196.28542,2000-08-06 01:50:10
16.870722,196.8686,2000-08-06 01:50:10
16.779377,196.62372,2000-08-06 01:50:10
16.986012,197.16908,2000-08-06 01:51:10
16.78846,196.30154,2000-08-06 01:51:10
16.764008,196.85991,2000-08-06 01:51:10
16.676258,197.06473,2000-08-06 02:00:10
16.694557,196.54855,2000-08-06 02:00:10
16.863821,196.69305,2000-08-06 02:00:10
16.817556,196.44427,2000-08-06 02:00:10
16.677462,196.68176,2000-08-06 02:00:10
16.498169,196.53119,2000-08-06 02:01:10
16.662685,196.70084,2000-08-06 02:01:10
16.511103,196.42657,2000-08-06 02:01:10
16.597763,196.6901,2000-08-06 02:10:10
16.535591,197.10678,2000-08-06 02:10:10
16.585737,197.17937,2000-08-06 02:10:10
16.39569,196.68372,2000-08-06 02:10:10
16.725754,197.16049,2000-08-06 02:10:10
16.31896,196.37708,2000-08-06 02:11:10
16.40369,196.97917,2000-08-06 02:11:10
16.92281,196.70078,2000-08-06 02:11:10
16.281374,196.749,2000-08-06 02:20:10
16.134743,196.22794,2000-08-06 02:20:10
16.552128,197.19937,2000-08-06 02:20:10
16.617798,196.5906,2000-08-06 02:20:10
16.329746,196.84096,2000-08-06 02:20:10
16.373714,196.49681,2000-08-06 02:21:10
16.539715,196.12527,2000-08-06 02:21:10
16.45031,195.91373,2000-08-06 02:21:10
16.513287,196.71716,2000-08-06 02:30:10
16.804487,196.92723,2000-08-06 02:30:10
16.552963,196.98196,2000-08-06 02:30:10
16.560019,197.02188,2000-08-06 02:30:10
16.584145,196.3759,2000-08-06 02:30:10
16.469078,196.7413,2000-08-06 02:31:10
16.707394,196.43207,2000-08-06 02:31:10
16.394815,196.2199,2000-08-06 02:31:10
16.25715,196.47226,2000-08-06 02:40:10
16.127956,196.47787,2000-08-06 02:40:10
16.15076,196.81346,2000-08-06 02:40:10
16.052101,196.98473,2000-08-06 02:40:10
15.809548,197.0162,2000-08-06 02:40:10
15.527249,197.01152,2000-08-06 02:41:10
15.421503,196.8566,2000-08-06 02:41:10
15.725963,197.1672,2000-08-06 02:41:10
15.636757,196.8772,2000-08-06 02:50:10
15.686527,196.85416,2000-08-06 02:50:10
15.753521,196.59534,2000-08-06 02:50:10
15.708364,197.29654,2000-08-06 02:50:10
15.7089815,196.6418,2000-08-06 02:50:10
15.548263,197.05786,2000-08-06 02:51:10
15.939814,196.4265,2000-08-06 02:51:10
15.830932,196.9813,2000-08-06 02:51:10
15.593271,196.50345,2000-08-06 03:00:10
15.423365,196.5307,2000-08-06 03:00:10
15.288288,196.68591,2000-08-06 03:00:10
15.261019,197.78625,2000-08-06 03:00:10
15.2607,196.8645,2000-08-06 03:00:10
15.284418,196.93184,2000-08-06 03:01:10
15.555447,196.73294,2000-08-06 03:01:10
14.993023,197.34319,2000-08-06 03:01:10
14.920272,196.53351,2000-08-06 03:10:10
14.830492,196.98499,2000-08-06 03:10:10
14.92079,196.62637,2000-08-06 03:10:10
14.498108,196.49124,2000-08-06 03:10:10
14.648509,196.5338,2000-08-06 03:10:10
14.85643,196.61087,2000-08-06 03:11:10
14.461117,196.32326,2000-08-06 03:11:10
14.748528,196.90182,2000-08-06 03:11:10
14.745417,197.1694,2000-08-06 03:20:10
14.531162,197.43149,2000-08-06 03:20:10
14.616797,197.00848,2000-08-06 03:20:10
14.60985,196.93361,2000-08-06 03:20:10
14.543049,197.01294,2000-08-06 03:20:10
14.885742,197.01276,2000-08-06 03:21:10
14.865253,196.99475,2000-08-06 03:21:10
14.673973,197.01913,2000-08-06 03:21:10
14.771929,196.55623,2000-08-06 03:30:10
15.234579,197.22739,2000-08-06 03:30:10
14.711355,196.76604,2000-08-06 03:30:10
14.675365,196.51138,2000-08-06 03:30:10
14.59214,197.26343,2000-08-06 03:30:10
14.552337,196.90762,2000-08-06 03:31:10
14.613478,196.98613,2000-08-06 03:31:10
14.817919,197.15451,2000-08-06 03:31:10
14.635329,196.85117,2000-08-06 03:40:10
14.443987,197.15747,2000-08-06 03:40:10
14.716112,197.28673,2000-08-06 03:40:10
14.734205,196.86864,2000-08-06 03:40:10
14.845468,197.20018,2000-08-06 03:40:10
14.891686,197.13483,2000-08-06 03:41:10
14.777416,197.19681,2000-08-06 03:41:10
14.822193,197.21268,2000-08-06 03:41:10
14.724857,197.13773,2000-08-06 03:50:10
14.5435,197.20958,2000-08-06 03:50:10
14.727985,196.94318,2000-08-06 03:50:10
14.806688,196.52911,2000-08-06 03:50:10
14.66915,196.66608,2000-08-06 03:50:10
14.669491,197.105,2000-08-06 03:51:10
14.56272,197.03242,2000-08-06 03:51:10
14.539564,197.31972,2000-08-06 03:51:10
14.799932,196.852,2000-08-06 04:00:10
14.8508625,196.88585,2000-08-06 04:00:10
14.648013,196.95999,2000-08-06 04:00:10
14.4292,197.05627,2000-08-06 04:00:10
14.516588,196.99803,2000-08-06 04:00:10
14.585036,196.3715,2000-08-06 04:01:10
14.118443,197.34467,2000-08-06 04:01:10
14.098628,196.89624,2000-08-06 04:01:10
14.488466,197.29198,2000-08-06 04:10:10
14.176867,196.83044,2000-08-06 04:10:10
14.190031,197.58255,2000-08-06 04:10:10
14.438858,196.70152,2000-08-06 04:10:10
14.256944,197.19879,2000-08-06 04:10:10
13.959611,196.90317,2000-08-06 04:11:10
14.452337,196.63715,2000-08-06 04:11:10
14.2866125,196.90631,2000-08-06 04:11:10
14.706261,197.01651,2000-08-06 04:20:10
14.434282,197.26324,2000-08-06 04:20:10
14.487961,197.2491,2000-08-06 04:20:10
14.477972,196.8988,2000-08-06 04:20:10
14.678238,197.10309,2000-08-06 04:20:10
14.566569,196.92172,2000-08-06 04:21:10
14.474838,196.71796,2000-08-06 04:21:10
14.667901,197.42789,2000-08-06 04:21:10
14.829212,196.983,2000-08-06 04:30:10
14.447606,197.39217,2000-08-06 04:30:10
15.0629635,196.92659,2000-08-06 04:30:10
14.529245,197.60905,2000-08-06 04:30:10
14.680157,196.97601,2000-08-06 04:30:10
15.164619,197.6695,2000-08-06 04:31:10
15.23621,197.00531,2000-08-06 04:31:10
15.157829,197.12616,2000-08-06 04:31:10
15.337979,197.29254,2000-08-06 04:40:10
15.026421,197.14853,2000-08-06 04:40:10
15.065155,196.97104,2000-08-06 04:40:10
15.04398,197.55692,2000-08-06 04:40:10
14.827843,197.17595,2000-08-06 04:40:10
15.065392,197.03699,2000-08-06 04:41:10
15.050913,197.4419,2000-08-06 04:41:10
14.932802,196.82492,2000-08-06 04:41:10
15.494233,197.15157,2000-08-06 04:50:10
15.455624,197.49043,2000-08-06 04:50:10
15.283873,196.54941,2000-08-06 04:50:10
15.556051,197.65024,2000-08-06 04:50:10
15.425661,196.82925,2000-08-06 04:50:10
15.602437,197.21658,2000-08-06 04:51:10
15.7485285,197.616,2000-08-06 04:51:10
15.693401,197.392,2000-08-06 04:51:10
15.806022,196.69295,2000-08-06 05:00:10
15.947881,197.14462,2000-08-06 05:00:10
15.589363,197.19812,2000-08-06 05:00:10
15.973185,197.04936,2000-08-06 05:00:10
15.9122715,197.52087,2000-08-06 05:00:10
16.172146,196.99982,2000-08-06 05:01:10
15.779623,197.68692,2000-08-06 05:01:10
16.357676,197.38498,2000-08-06 05:01:10
16.056934,197.1579,2000-08-06 05:10:10
16.320688,196.99118,2000-08-06 05:10:10
16.199512,197.57407,2000-08-06 05:10:10
15.961441,197.75504,2000-08-06 05:10:10
16.055359,197.38957,2000-08-06 05:10:10
15.990499,197.15495,2000-08-06 05:11:10
16.522411,196.84808,2000-08-06 05:11:10
16.186342,197.32213,2000-08-06 05:11:10
16.518246,197.39928,2000-08-06 05:20:10
16.090801,196.625,2000-08-06 05:20:10
15.775793,197.12114,2000-08-06 05:20:10
15.91268,197.46239,2000-08-06 05:20:10
15.459799,197.3007,2000-08-06 05:20:10
16.387505,197.98721,2000-08-06 05:21:10
15.926971,197.35205,2000-08-06 05:21:10
16.102564,196.99588,2000-08-06 05:21:10
16.189528,197.31477,2000-08-06 05:30:10
15.930328,197.54443,2000-08-06 05:30:10
16.141891,198.05685,2000-08-06 05:30:10
16.758442,196.71988,2000-08-06 05:30:10
16.27047,198.05869,2000-08-06 05:30:10
16.560587,197.24864,2000-08-06 05:31:10
16.568092,197.45403,2000-08-06 05:31:10
16.63161,197.42401,2000-08-06 05:31:10
16.63092,197.74821,2000-08-06 05:40:10
16.353634,197.63641,2000-08-06 05:40:10
16.612339,197.5551,2000-08-06 05:40:10
16.546583,197.26575,2000-08-06 05:40:10
16.984234,197.42944,2000-08-06 05:40:10
16.889948,197.13364,2000-08-06 05:41:10
16.77526,197.41562,2000-08-06 05:41:10
16.898964,197.07642,2000-08-06 05:41:10
16.591602,197.56592,2000-08-06 05:50:10
16.510489,197.3114,2000-08-06 05:50:10
16.699913,197.83368,2000-08-06 05:50:10
16.972088,197.29582,2000-08-06 05:50:10
16.803234,197.34818,2000-08-06 05:50:10
16.884148,197.32062,2000-08-06 05:51:10
16.857063,197.27661,2000-08-06 05:51:10
17.20396,197.27393,2000-08-06 05:51:10
17.34642,197.17238,2000-08-06 06:00:10
16.768261,197.41713,2000-08-06 06:00:10
17.027674,197.7114,2000-08-06 06:00:10
16.963045,197.44304,2000-08-06 06:00:10
17.369019,197.60507,2000-08-06 06:00:10
17.183287,197.6236,2000-08-06 06:01:10
17.236221,197.33643,2000-08-06 06:01:10
17.18877,197.09055,2000-08-06 06:01:10
17.765734,197.01245,2000-08-06 06:10:10
17.45211,197.61935,2000-08-06 06:10:10
17.202969,197.3374,2000-08-06 06:10:10
17.634342,196.99557,2000-08-06 06:10:10
17.78111,197.17882,2000-08-06 06:10:10
17.319715,197.51465,2000-08-06 06:11:10
17.50251,197.85535,2000-08-06 06:11:10
17.549479,197.74155,2000-08-06 06:11:10
17.666225,197.62247,2000-08-06 06:20:10
18.00032,197.06946,2000-08-06 06:20:10
17.860638,198.03091,2000-08-06 06:20:10
18.213726,197.25839,2000-08-06 06:20:10
17.987621,197.48735,2000-08-06 06:20:10
18.20073,197.42105,2000-08-06 06:21:10
17.982143,197.5458,2000-08-06 06:21:10
18.05465,197.5029,2000-08-06 06:21:10
17.918873,197.52051,2000-08-06 06:30:10
17.992231,197.26575,2000-08-06 06:30:10
18.158394,197.3857,2000-08-06 06:30:10
18.241177,197.1409,2000-08-06 06:30:10
18.36606,197.14445,2000-08-06 06:30:10
18.460213,197.60547,2000-08-06 06:31:10
18.472282,196.95197,2000-08-06 06:31:10
18.418068,197.384,2000-08-06 06:31:10
18.289316,197.42197,2000-08-06 06:40:10
18.270126,196.88158,2000-08-06 06:40:10
18.318882,197.78491,2000-08-06 06:40:10
18.249706,197.25764,2000-08-06 06:40:10
18.348087,197.48889,2000-08-06 06:40:10
18.498259,197.7709,2000-08-06 06:41:10
18.197561,197.35701,2000-08-06 06:41:10
18.47221,197.14,2000-08-06 06:41:10
18.200401,197.81833,2000-08-06 06:50:10
18.065931,196.91505,2000-08-06 06:50:10
18.073921,197.3807,2000-08-06 06:50:10
